example_id                                                                                                      | status  | run_time        |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:1:1:2:1:1:1:2]                                               | passed  | 0.01133 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:1:1:2:1:2:1:1]                                               | passed  | 0.01303 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:1:1:2:1:2:1:2:1]                                             | passed  | 0.01222 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:1:1:2:1:2:1:2:2]                                             | passed  | 0.01157 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:1:1:2:1:2:1:3:1]                                             | passed  | 0.01238 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:1:1:2:2:1:1]                                                 | passed  | 0.01128 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:1:1:2:3:1:1]                                                 | passed  | 0.01108 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:1:1:3:1:1]                                                   | passed  | 0.01464 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:1:1]                                                     | passed  | 0.01564 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:1:2]                                                     | passed  | 0.01845 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:1:3]                                                     | passed  | 0.01282 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:2:1]                                                     | passed  | 0.02536 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:2:2]                                                     | passed  | 0.03572 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:2:3]                                                     | passed  | 0.02875 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:3:1]                                                     | passed  | 0.01813 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:3:2]                                                     | passed  | 0.01702 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:3:3]                                                     | passed  | 0.02284 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:4:1]                                                     | passed  | 0.02574 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:4:2]                                                     | passed  | 0.02712 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:4:3]                                                     | passed  | 0.02443 seconds |
./spec/integration_test/auth/cookie_csrf_spec.rb[1:2:1:4:4]                                                     | passed  | 0.02351 seconds |
./spec/integration_test/auth/cookie_session_lifecycle_spec.rb[1:1:1:1:1]                                        | passed  | 0.01252 seconds |
./spec/integration_test/auth/cookie_session_lifecycle_spec.rb[1:1:1:1:2]                                        | passed  | 0.01213 seconds |
./spec/integration_test/auth/cookie_session_lifecycle_spec.rb[1:1:1:1:3]                                        | passed  | 0.01214 seconds |
./spec/integration_test/auth/cookie_session_lifecycle_spec.rb[1:1:2:1:1:1]                                      | passed  | 0.0113 seconds  |
./spec/integration_test/auth/cookie_session_lifecycle_spec.rb[1:1:2:1:2:1]                                      | passed  | 0.01107 seconds |
./spec/integration_test/auth/cookie_session_lifecycle_spec.rb[1:1:2:1:3]                                        | passed  | 0.00317 seconds |
./spec/integration_test/auth/cookie_session_lifecycle_spec.rb[1:2:1:1:1]                                        | passed  | 0.01172 seconds |
./spec/integration_test/auth/cookie_session_lifecycle_spec.rb[1:2:2:1:1]                                        | passed  | 0.00776 seconds |
./spec/integration_test/auth/cookie_session_lifecycle_spec.rb[1:2:2:2:1]                                        | passed  | 0.01031 seconds |
./spec/integration_test/auth/cookie_session_lifecycle_spec.rb[1:2:3:1:1]                                        | passed  | 0.00293 seconds |
./spec/integration_test/auth/password_reset/integration_spec.rb[1:1]                                            | passed  | 0.029 seconds   |
./spec/integration_test/auth/plain_text/integration_spec.rb[1:1]                                                | passed  | 0.0531 seconds  |
./spec/jobs/command_tower/application_job_spec.rb[1:1]                                                          | passed  | 0.00122 seconds |
./spec/jobs/command_tower/execution/job_boundary_spec.rb[1:1:1]                                                 | passed  | 0.00231 seconds |
./spec/jobs/command_tower/execution/job_boundary_spec.rb[1:1:2]                                                 | passed  | 0.00286 seconds |
./spec/jobs/command_tower/execution/job_boundary_spec.rb[1:2:1]                                                 | passed  | 0.00233 seconds |
./spec/lib/command_tower/admin_scope/apply_audit_scoping_spec.rb[1:1:1]                                         | passed  | 0.05113 seconds |
./spec/lib/command_tower/admin_scope/apply_audit_scoping_spec.rb[1:1:2]                                         | passed  | 0.03997 seconds |
./spec/lib/command_tower/admin_scope/apply_audit_scoping_spec.rb[1:1:3]                                         | passed  | 0.03465 seconds |
./spec/lib/command_tower/admin_scope/apply_audit_scoping_spec.rb[1:1:4]                                         | passed  | 0.05164 seconds |
./spec/lib/command_tower/admin_scope/resolve_spec.rb[1:1:1:1]                                                   | passed  | 0.00542 seconds |
./spec/lib/command_tower/admin_scope/resolve_spec.rb[1:1:2:1:1]                                                 | passed  | 0.01873 seconds |
./spec/lib/command_tower/admin_scope/resolve_spec.rb[1:1:2:2:1]                                                 | passed  | 0.01767 seconds |
./spec/lib/command_tower/admin_scope/resolve_spec.rb[1:1:2:3:1]                                                 | passed  | 0.0194 seconds  |
./spec/lib/command_tower/audit/attribution_spec.rb[1:1:1:1]                                                     | passed  | 0.00123 seconds |
./spec/lib/command_tower/audit/attribution_spec.rb[1:1:2:1]                                                     | passed  | 0.0012 seconds  |
./spec/lib/command_tower/audit/attribution_spec.rb[1:1:3:1]                                                     | passed  | 0.00121 seconds |
./spec/lib/command_tower/audit/attribution_spec.rb[1:1:4:1]                                                     | passed  | 0.00119 seconds |
./spec/lib/command_tower/audit/attribution_spec.rb[1:1:5:1]                                                     | passed  | 0.00119 seconds |
./spec/lib/command_tower/audit/attribution_spec.rb[1:1:6:1]                                                     | passed  | 0.00126 seconds |
./spec/lib/command_tower/audit/emit_spec.rb[1:1:1:1]                                                            | passed  | 0.00481 seconds |
./spec/lib/command_tower/audit/emit_spec.rb[1:1:1:2]                                                            | passed  | 0.00484 seconds |
./spec/lib/command_tower/audit/emit_spec.rb[1:1:2:1]                                                            | passed  | 0.00383 seconds |
./spec/lib/command_tower/audit/emit_spec.rb[1:1:3:1]                                                            | passed  | 0.00119 seconds |
./spec/lib/command_tower/audit/emit_spec.rb[1:1:4:1]                                                            | passed  | 0.00381 seconds |
./spec/lib/command_tower/audit/emit_spec.rb[1:1:5:1]                                                            | passed  | 0.00717 seconds |
./spec/lib/command_tower/audit/emit_spec.rb[1:1:6:1]                                                            | passed  | 0.00576 seconds |
./spec/lib/command_tower/audit/emit_spec.rb[1:1:7:1]                                                            | passed  | 0.00468 seconds |
./spec/lib/command_tower/audit/masking_spec.rb[1:1:1]                                                           | passed  | 0.00154 seconds |
./spec/lib/command_tower/audit/masking_spec.rb[1:1:2]                                                           | passed  | 0.0012 seconds  |
./spec/lib/command_tower/audit/masking_spec.rb[1:1:3]                                                           | passed  | 0.00151 seconds |
./spec/lib/command_tower/audit/masking_spec.rb[1:1:4]                                                           | passed  | 0.00147 seconds |
./spec/lib/command_tower/audit/masking_spec.rb[1:1:5]                                                           | passed  | 0.00127 seconds |
./spec/lib/command_tower/audit/masking_spec.rb[1:1:6]                                                           | passed  | 0.00124 seconds |
./spec/lib/command_tower/audit/masking_spec.rb[1:1:7]                                                           | passed  | 0.00121 seconds |
./spec/lib/command_tower/audit/masking_spec.rb[1:1:8]                                                           | passed  | 0.00121 seconds |
./spec/lib/command_tower/audit/payload_spec.rb[1:1:1:1]                                                         | passed  | 0.00114 seconds |
./spec/lib/command_tower/audit/payload_spec.rb[1:1:2:1]                                                         | passed  | 0.00114 seconds |
./spec/lib/command_tower/audit/payload_spec.rb[1:1:3:1]                                                         | passed  | 0.00117 seconds |
./spec/lib/command_tower/audit/payload_spec.rb[1:1:4:1]                                                         | passed  | 0.00113 seconds |
./spec/lib/command_tower/audit/payload_spec.rb[1:1:5:1]                                                         | passed  | 0.0011 seconds  |
./spec/lib/command_tower/audit/payload_spec.rb[1:2:1:1]                                                         | passed  | 0.00112 seconds |
./spec/lib/command_tower/audit/payload_spec.rb[1:2:2:1]                                                         | passed  | 0.00358 seconds |
./spec/lib/command_tower/audit/persistence/subscriber_spec.rb[1:1:1]                                            | passed  | 0.00139 seconds |
./spec/lib/command_tower/audit/persistence/subscriber_spec.rb[1:2:1:1]                                          | passed  | 0.00541 seconds |
./spec/lib/command_tower/audit/persistence/subscriber_spec.rb[1:2:2:1]                                          | passed  | 0.00633 seconds |
./spec/lib/command_tower/audit/persistence/subscriber_spec.rb[1:2:3:1]                                          | passed  | 0.00219 seconds |
./spec/lib/command_tower/audit/persistence/subscriber_spec.rb[1:3:1:1]                                          | passed  | 0.00598 seconds |
./spec/lib/command_tower/audit/persistence/subscriber_spec.rb[1:4:1:1]                                          | passed  | 0.00925 seconds |
./spec/lib/command_tower/audit/persistence/subscriber_spec.rb[1:4:2:1]                                          | passed  | 0.01107 seconds |
./spec/lib/command_tower/audit/persistence/subscriber_spec.rb[1:4:3:1]                                          | passed  | 0.01074 seconds |
./spec/lib/command_tower/audit/persistence/subscriber_spec.rb[1:4:4:1]                                          | passed  | 0.01066 seconds |
./spec/lib/command_tower/audit/persistence/subscriber_spec.rb[1:4:5:1]                                          | passed  | 0.01002 seconds |
./spec/lib/command_tower/authorization/assignable_roles_spec.rb[1:1:1]                                          | passed  | 0.00523 seconds |
./spec/lib/command_tower/authorization/assignable_roles_spec.rb[1:1:2]                                          | passed  | 0.00541 seconds |
./spec/lib/command_tower/authorization/assignable_roles_spec.rb[1:2:1]                                          | passed  | 0.00571 seconds |
./spec/lib/command_tower/authorization/assignable_roles_spec.rb[1:2:2]                                          | passed  | 0.00516 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:1:1]                                             | passed  | 0.00464 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:1:2]                                             | passed  | 0.00487 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:1:3]                                             | passed  | 0.00492 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:1:4]                                             | passed  | 0.00474 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:2:1]                                             | passed  | 0.0054 seconds  |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:2:2]                                             | passed  | 0.00532 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:2:3]                                             | passed  | 0.00519 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:2:4]                                             | passed  | 0.00541 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:2:5]                                             | passed  | 0.0053 seconds  |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:2:6]                                             | passed  | 0.00557 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:2:7]                                             | passed  | 0.00539 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:2:8]                                             | passed  | 0.00519 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:2:9]                                             | passed  | 0.00544 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:3:1]                                             | passed  | 0.00542 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:3:2]                                             | passed  | 0.00688 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:3:3]                                             | passed  | 0.00514 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:4:1]                                             | passed  | 0.00531 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:5:1]                                             | passed  | 0.0051 seconds  |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:6:1]                                             | passed  | 0.00674 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:7:1]                                             | passed  | 0.00541 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:8:1]                                             | passed  | 0.00501 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:9:1]                                             | passed  | 0.00562 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:10:1]                                            | passed  | 0.00862 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:11:1:1]                                          | passed  | 0.01151 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:11:1:2]                                          | passed  | 0.00853 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:1:11:1:3]                                          | passed  | 0.01006 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:2:1:1]                                             | passed  | 0.00658 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:2:2:1]                                             | passed  | 0.00697 seconds |
./spec/lib/command_tower/authorization/composition_spec.rb[1:2:3:1]                                             | passed  | 0.00975 seconds |
./spec/lib/command_tower/authorization/effective_entity_grants_spec.rb[1:1:1:1]                                 | passed  | 0.00893 seconds |
./spec/lib/command_tower/authorization/effective_entity_grants_spec.rb[1:1:2:1]                                 | passed  | 0.02535 seconds |
./spec/lib/command_tower/authorization/effective_entity_grants_spec.rb[1:1:2:2]                                 | passed  | 0.01121 seconds |
./spec/lib/command_tower/authorization/effective_entity_grants_spec.rb[1:2:1:1]                                 | passed  | 0.00849 seconds |
./spec/lib/command_tower/authorization/effective_entity_grants_spec.rb[1:2:2:1]                                 | passed  | 0.00886 seconds |
./spec/lib/command_tower/authorization/effective_entity_grants_spec.rb[1:2:3:1]                                 | passed  | 0.00869 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:1:1]                                                    | passed  | 0.00159 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:1:2:1]                                                  | passed  | 0.00166 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:2:1]                                                    | passed  | 0.00156 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:3:1:1]                                                  | passed  | 0.00131 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:3:2:1]                                                  | passed  | 0.00174 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:3:3:1:1]                                                | passed  | 0.00161 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:3:3:2:1]                                                | passed  | 0.00215 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:3:4:1]                                                  | passed  | 0.00152 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:3:4:2:1]                                                | passed  | 0.00227 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:3:5:1]                                                  | passed  | 0.00163 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:3:5:2:1]                                                | passed  | 0.00169 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:3:6]                                                    | passed  | 0.0015 seconds  |
./spec/lib/command_tower/authorization/entity_spec.rb[1:4:1]                                                    | passed  | 0.00161 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:5:1]                                                    | passed  | 0.00584 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:6:1:1:1]                                                | passed  | 0.00147 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:6:1:2:1:1]                                              | passed  | 0.00152 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:6:1:2:2:1]                                              | passed  | 0.00144 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:6:1:3:1:1]                                              | passed  | 0.00169 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:6:1:3:2:1]                                              | passed  | 0.00184 seconds |
./spec/lib/command_tower/authorization/entity_spec.rb[1:6:2:1]                                                  | passed  | 0.00137 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:1:1:1]                                                    | passed  | 0.00412 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:1:2:1]                                                    | passed  | 0.00361 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:1:3:1]                                                    | passed  | 0.00391 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:1:4:1]                                                    | passed  | 0.00424 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:1:5:1]                                                    | passed  | 0.00409 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:1:6]                                                      | passed  | 0.00466 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:2:1:1]                                                    | passed  | 0.00503 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:2:2:1]                                                    | passed  | 0.0057 seconds  |
./spec/lib/command_tower/authorization/role_spec.rb[1:2:3:1]                                                    | passed  | 0.00486 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:2:4:1]                                                    | passed  | 0.00536 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:2:4:2:1]                                                  | passed  | 0.00572 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:2:4:3:1]                                                  | passed  | 0.00475 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:2:4:3:2:1]                                                | passed  | 0.0056 seconds  |
./spec/lib/command_tower/authorization/role_spec.rb[1:3:1:1]                                                    | passed  | 0.00163 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:3:2:1]                                                    | pending | 0.00001 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:3:2:2]                                                    | passed  | 0.00163 seconds |
./spec/lib/command_tower/authorization/role_spec.rb[1:3:3:1]                                                    | passed  | 0.00162 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:1:1]                                                           | passed  | 0.00493 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:1:2]                                                           | passed  | 0.00516 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:1:3:1]                                                         | passed  | 0.00463 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:1:3:2]                                                         | passed  | 0.00483 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:1:3:3]                                                         | passed  | 0.00483 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:1:3:4]                                                         | passed  | 0.00472 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:1:3:5]                                                         | passed  | 0.00515 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:1:3:6]                                                         | passed  | 0.00485 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:1:3:7]                                                         | passed  | 0.00523 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:1:4:1]                                                         | passed  | 0.00479 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:1:4:2]                                                         | passed  | 0.00477 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:2:1:1]                                                         | passed  | 0.00351 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:2:2:1]                                                         | passed  | 0.00359 seconds |
./spec/lib/command_tower/authorization_spec.rb[1:2:3:1]                                                         | passed  | 0.00374 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:1:1]                                          | passed  | 0.00413 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:2:1]                                          | passed  | 0.00534 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:3:1]                                          | passed  | 0.00446 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:4:1]                                          | passed  | 0.00354 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:5:1]                                          | passed  | 0.00407 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:6:1]                                          | passed  | 0.00381 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:7:1]                                          | passed  | 0.00508 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:8:1]                                          | passed  | 0.00418 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:9:1]                                          | passed  | 0.00367 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:10:1]                                         | passed  | 0.00586 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:11:1]                                         | passed  | 0.00404 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:12:1]                                         | passed  | 0.0027 seconds  |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:1:13:1]                                         | passed  | 0.02072 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:2:1]                                            | passed  | 0.00378 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:2:2]                                            | passed  | 0.00381 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:3:1]                                            | passed  | 0.00382 seconds |
./spec/lib/command_tower/client_compatibility/version_spec.rb[1:3:2]                                            | passed  | 0.00337 seconds |
./spec/lib/command_tower/configuration/admin_scope/config_spec.rb[1:1:1:1]                                      | passed  | 0.00109 seconds |
./spec/lib/command_tower/configuration/admin_scope/config_spec.rb[1:1:2:1]                                      | passed  | 0.00111 seconds |
./spec/lib/command_tower/configuration/admin_scope/config_spec.rb[1:1:3:1]                                      | passed  | 0.00111 seconds |
./spec/lib/command_tower/configuration/admin_scope/config_spec.rb[1:1:4:1]                                      | passed  | 0.00111 seconds |
./spec/lib/command_tower/configuration/admin_scope/config_spec.rb[1:1:5:1]                                      | passed  | 0.00117 seconds |
./spec/lib/command_tower/configuration/admin_scope/config_spec.rb[1:1:6:1]                                      | passed  | 0.00137 seconds |
./spec/lib/command_tower/configuration/admin_scope/config_spec.rb[1:2:1:1]                                      | passed  | 0.00115 seconds |
./spec/lib/command_tower/configuration/application/config_spec.rb[1:1:1]                                        | passed  | 0.00456 seconds |
./spec/lib/command_tower/configuration/application/config_spec.rb[1:1:2:1]                                      | passed  | 0.00819 seconds |
./spec/lib/command_tower/configuration/email/config_spec.rb[1:1]                                                | passed  | 0.00135 seconds |
./spec/lib/command_tower/configuration/email/config_spec.rb[1:2]                                                | passed  | 0.0012 seconds  |
./spec/lib/command_tower/configuration/email/config_spec.rb[1:3:1]                                              | passed  | 0.00128 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:1:1]                                        | passed  | 0.00144 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:1:2:1]                                      | passed  | 0.00124 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:1:3:1]                                      | passed  | 0.00129 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:2:1]                                        | passed  | 0.00183 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:2:2:1]                                      | passed  | 0.00134 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:2:3:1]                                      | passed  | 0.00144 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:3:1]                                        | passed  | 0.00143 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:3:2:1]                                      | passed  | 0.00144 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:3:3:1]                                      | passed  | 0.00173 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:4:1]                                        | passed  | 0.00134 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:4:2:1]                                      | passed  | 0.00174 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:4:3:1]                                      | passed  | 0.00141 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:5:1]                                        | passed  | 0.00136 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:5:2:1]                                      | passed  | 0.00133 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:5:3:1]                                      | passed  | 0.00131 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:6:1]                                        | passed  | 0.00165 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:6:2:1]                                      | passed  | 0.00198 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:6:3:1]                                      | passed  | 0.00153 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:7:1]                                        | passed  | 0.00139 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:7:2:1]                                      | passed  | 0.00138 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:7:3:1]                                      | passed  | 0.00135 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:8:1]                                        | passed  | 0.00164 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:8:2:1]                                      | passed  | 0.00152 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:8:3:1]                                      | passed  | 0.00136 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:9:1]                                        | passed  | 0.00127 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:9:2:1]                                      | passed  | 0.00124 seconds |
./spec/lib/command_tower/configuration/email_theme/config_spec.rb[1:9:3:1]                                      | passed  | 0.00134 seconds |
./spec/lib/command_tower/configuration/identity/phone_verification_spec.rb[1:1]                                 | passed  | 0.00158 seconds |
./spec/lib/command_tower/configuration/identity/phone_verification_spec.rb[1:2]                                 | passed  | 0.00132 seconds |
./spec/lib/command_tower/configuration/impersonation/config_spec.rb[1:1:1]                                      | passed  | 0.00495 seconds |
./spec/lib/command_tower/configuration/impersonation/config_spec.rb[1:1:2:1]                                    | passed  | 0.00739 seconds |
./spec/lib/command_tower/configuration/messaging/config_spec.rb[1:1:1]                                          | passed  | 0.00119 seconds |
./spec/lib/command_tower/configuration/messaging/config_spec.rb[1:2:1]                                          | passed  | 0.00115 seconds |
./spec/lib/command_tower/configuration/messaging/config_spec.rb[1:3:1]                                          | passed  | 0.00126 seconds |
./spec/lib/command_tower/configuration/messaging/config_spec.rb[1:4:1]                                          | passed  | 0.00129 seconds |
./spec/lib/command_tower/configuration/messaging/config_spec.rb[1:5:1:1]                                        | passed  | 0.00139 seconds |
./spec/lib/command_tower/configuration/messaging/config_spec.rb[1:5:2:1]                                        | passed  | 0.00119 seconds |
./spec/lib/command_tower/configuration/messaging/config_spec.rb[1:5:3:1]                                        | passed  | 0.00118 seconds |
./spec/lib/command_tower/configuration/messaging/config_spec.rb[1:5:4:1]                                        | passed  | 0.0012 seconds  |
./spec/lib/command_tower/configuration/messaging/config_spec.rb[1:5:5:1]                                        | passed  | 0.00128 seconds |
./spec/lib/command_tower/configuration/messaging/config_spec.rb[1:5:6:1]                                        | passed  | 0.00128 seconds |
./spec/lib/command_tower/configuration/messaging/config_spec.rb[1:5:7:1]                                        | passed  | 0.00126 seconds |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:1:1]                          | passed  | 0.00153 seconds |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:1:2]                          | passed  | 0.00131 seconds |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:1:3]                          | passed  | 0.00168 seconds |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:1:4]                          | passed  | 0.00134 seconds |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:1:5]                          | passed  | 0.00124 seconds |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:2:1]                          | passed  | 0.00123 seconds |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:2:2]                          | passed  | 0.00121 seconds |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:2:3]                          | passed  | 0.00115 seconds |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:2:4]                          | passed  | 0.00182 seconds |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:3:1]                          | passed  | 0.0013 seconds  |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:3:2]                          | passed  | 0.00137 seconds |
./spec/lib/command_tower/configuration/password_recovery_session/config_spec.rb[1:4:1]                          | passed  | 0.00141 seconds |
